type,status,departure,arrival,airline,flight,codeshared
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': 'intl', 'delay': 172, 'scheduledTime': '2022-12-24t20:45:00.000', 'estimatedTime': '2022-12-24t23:37:00.000'}","{'iataCode': 'lhr', 'icaoCode': 'egll', 'terminal': '5', 'scheduledTime': '2022-12-25t15:15:00.000'}","{'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}","{'number': '286', 'iataNumber': 'ba286', 'icaoNumber': 'baw286'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'd3', 'delay': 18, 'scheduledTime': '2022-12-24t20:50:00.000', 'estimatedTime': '2022-12-24t20:52:00.000', 'actualTime': '2022-12-24t21:07:00.000', 'estimatedRunway': '2022-12-24t21:07:00.000', 'actualRunway': '2022-12-24t21:07:00.000'}","{'iataCode': 'boi', 'icaoCode': 'kboi', 'gate': 'c6', 'scheduledTime': '2022-12-24t23:24:00.000', 'estimatedTime': '2022-12-24t23:24:00.000'}","{'name': 'qatar airways', 'iataCode': 'qr', 'icaoCode': 'qtr'}","{'number': '3368', 'iataNumber': 'qr3368', 'icaoNumber': 'qtr3368'}","{'airline': {'name': 'alaska airlines', 'iataCode': 'as', 'icaoCode': 'asa'}, 'flight': {'number': '2217', 'iataNumber': 'as2217', 'icaoNumber': 'asa2217'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'd3', 'delay': 18, 'scheduledTime': '2022-12-24t20:50:00.000', 'estimatedTime': '2022-12-24t20:52:00.000', 'actualTime': '2022-12-24t21:07:00.000', 'estimatedRunway': '2022-12-24t21:07:00.000', 'actualRunway': '2022-12-24t21:07:00.000'}","{'iataCode': 'boi', 'icaoCode': 'kboi', 'gate': 'c6', 'scheduledTime': '2022-12-24t23:24:00.000', 'estimatedTime': '2022-12-24t23:24:00.000'}","{'name': 'alaska airlines', 'iataCode': 'as', 'icaoCode': 'asa'}","{'number': '2217', 'iataNumber': 'as2217', 'icaoNumber': 'asa2217'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'd8', 'delay': 51, 'scheduledTime': '2022-12-24t20:55:00.000', 'estimatedTime': '2022-12-24t21:46:00.000'}","{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'baggage': '21', 'gate': 'e11', 'scheduledTime': '2022-12-24t22:30:00.000'}","{'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}","{'number': '7567', 'iataNumber': 'aa7567', 'icaoNumber': 'aal7567'}","{'airline': {'name': 'alaska airlines', 'iataCode': 'as', 'icaoCode': 'asa'}, 'flight': {'number': '419', 'iataNumber': 'as419', 'icaoNumber': 'asa419'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'd8', 'delay': 51, 'scheduledTime': '2022-12-24t20:55:00.000', 'estimatedTime': '2022-12-24t21:46:00.000'}","{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'baggage': '21', 'gate': 'e11', 'scheduledTime': '2022-12-24t22:30:00.000'}","{'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}","{'number': '7559', 'iataNumber': 'ba7559', 'icaoNumber': 'baw7559'}","{'airline': {'name': 'alaska airlines', 'iataCode': 'as', 'icaoCode': 'asa'}, 'flight': {'number': '419', 'iataNumber': 'as419', 'icaoNumber': 'asa419'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'd8', 'delay': 51, 'scheduledTime': '2022-12-24t20:55:00.000', 'estimatedTime': '2022-12-24t21:46:00.000'}","{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'baggage': '21', 'gate': 'e11', 'scheduledTime': '2022-12-24t22:30:00.000'}","{'name': 'qatar airways', 'iataCode': 'qr', 'icaoCode': 'qtr'}","{'number': '2111', 'iataNumber': 'qr2111', 'icaoNumber': 'qtr2111'}","{'airline': {'name': 'alaska airlines', 'iataCode': 'as', 'icaoCode': 'asa'}, 'flight': {'number': '419', 'iataNumber': 'as419', 'icaoNumber': 'asa419'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'd8', 'delay': 51, 'scheduledTime': '2022-12-24t20:55:00.000', 'estimatedTime': '2022-12-24t21:46:00.000'}","{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'baggage': '21', 'gate': 'e11', 'scheduledTime': '2022-12-24t22:30:00.000'}","{'name': 'alaska airlines', 'iataCode': 'as', 'icaoCode': 'asa'}","{'number': '419', 'iataNumber': 'as419', 'icaoNumber': 'asa419'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '1', 'scheduledTime': '2022-12-24t21:00:00.000', 'estimatedTime': '2022-12-24t21:00:00.000'}","{'iataCode': 'bom', 'icaoCode': 'vabb', 'terminal': '2', 'scheduledTime': '2022-12-26t03:10:00.000'}","{'name': 'air india', 'iataCode': 'ai', 'icaoCode': 'aic'}","{'number': '180', 'iataNumber': 'ai180', 'icaoNumber': 'aic180'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f15', 'delay': 120, 'scheduledTime': '2022-12-24t21:00:00.000', 'estimatedTime': '2022-12-24t23:00:00.000'}","{'iataCode': 'ewr', 'icaoCode': 'kewr', 'terminal': 'c', 'baggage': '6', 'gate': '125', 'scheduledTime': '2022-12-25t05:12:00.000'}","{'name': 'air new zealand', 'iataCode': 'nz', 'icaoCode': 'anz'}","{'number': '9109', 'iataNumber': 'nz9109', 'icaoNumber': 'anz9109'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '2097', 'iataNumber': 'ua2097', 'icaoNumber': 'ual2097'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f15', 'delay': 120, 'scheduledTime': '2022-12-24t21:00:00.000', 'estimatedTime': '2022-12-24t23:00:00.000'}","{'iataCode': 'ewr', 'icaoCode': 'kewr', 'terminal': 'c', 'baggage': '6', 'gate': '125', 'scheduledTime': '2022-12-25t05:12:00.000'}","{'name': 'asiana airlines', 'iataCode': 'oz', 'icaoCode': 'aar'}","{'number': '9523', 'iataNumber': 'oz9523', 'icaoNumber': 'aar9523'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '2097', 'iataNumber': 'ua2097', 'icaoNumber': 'ual2097'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f15', 'delay': 120, 'scheduledTime': '2022-12-24t21:00:00.000', 'estimatedTime': '2022-12-24t23:00:00.000'}","{'iataCode': 'ewr', 'icaoCode': 'kewr', 'terminal': 'c', 'baggage': '6', 'gate': '125', 'scheduledTime': '2022-12-25t05:12:00.000'}","{'name': 'virgin australia', 'iataCode': 'va', 'icaoCode': 'voz'}","{'number': '8157', 'iataNumber': 'va8157', 'icaoNumber': 'voz8157'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '2097', 'iataNumber': 'ua2097', 'icaoNumber': 'ual2097'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f15', 'delay': 120, 'scheduledTime': '2022-12-24t21:00:00.000', 'estimatedTime': '2022-12-24t23:00:00.000'}","{'iataCode': 'ewr', 'icaoCode': 'kewr', 'terminal': 'c', 'baggage': '6', 'gate': '125', 'scheduledTime': '2022-12-25t05:12:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '2097', 'iataNumber': 'ua2097', 'icaoNumber': 'ual2097'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': 'i', 'gate': 'a14', 'delay': 5, 'scheduledTime': '2022-12-24t21:05:00.000', 'estimatedTime': '2022-12-24t21:05:00.000', 'actualTime': '2022-12-24t21:09:00.000', 'estimatedRunway': '2022-12-24t21:09:00.000', 'actualRunway': '2022-12-24t21:09:00.000'}","{'iataCode': 'den', 'icaoCode': 'kden', 'baggage': '7', 'gate': 'a60', 'scheduledTime': '2022-12-25t00:41:00.000', 'estimatedTime': '2022-12-25t00:08:00.000'}","{'name': 'volaris', 'iataCode': 'y4', 'icaoCode': 'voi'}","{'number': '2022', 'iataNumber': 'y42022', 'icaoNumber': 'voi2022'}","{'airline': {'name': 'frontier airlines', 'iataCode': 'f9', 'icaoCode': 'fft'}, 'flight': {'number': '664', 'iataNumber': 'f9664', 'icaoNumber': 'fft664'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': 'i', 'gate': 'a14', 'delay': 5, 'scheduledTime': '2022-12-24t21:05:00.000', 'estimatedTime': '2022-12-24t21:05:00.000', 'actualTime': '2022-12-24t21:09:00.000', 'estimatedRunway': '2022-12-24t21:09:00.000', 'actualRunway': '2022-12-24t21:09:00.000'}","{'iataCode': 'den', 'icaoCode': 'kden', 'baggage': '7', 'gate': 'a60', 'scheduledTime': '2022-12-25t00:41:00.000', 'estimatedTime': '2022-12-25t00:08:00.000'}","{'name': 'frontier airlines', 'iataCode': 'f9', 'icaoCode': 'fft'}","{'number': '664', 'iataNumber': 'f9664', 'icaoNumber': 'fft664'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': 'intl', 'scheduledTime': '2022-12-24t21:35:00.000', 'estimatedTime': '2022-12-24t21:35:00.000'}","{'iataCode': 'mnl', 'icaoCode': 'rpll', 'terminal': '1', 'scheduledTime': '2022-12-26t04:40:00.000'}","{'name': 'philippine airlines', 'iataCode': 'pr', 'icaoCode': 'pal'}","{'number': '105', 'iataNumber': 'pr105', 'icaoNumber': 'pal105'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'd7', 'delay': 36, 'scheduledTime': '2022-12-24t21:40:00.000', 'estimatedTime': '2022-12-24t21:40:00.000', 'actualTime': '2022-12-24t22:15:00.000', 'estimatedRunway': '2022-12-24t22:15:00.000', 'actualRunway': '2022-12-24t22:15:00.000'}","{'iataCode': 'sea', 'icaoCode': 'ksea', 'baggage': '16', 'gate': 'c11', 'scheduledTime': '2022-12-24t23:58:00.000', 'estimatedTime': '2022-12-24t23:53:00.000'}","{'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}","{'number': '7537', 'iataNumber': 'aa7537', 'icaoNumber': 'aal7537'}","{'airline': {'name': 'alaska airlines', 'iataCode': 'as', 'icaoCode': 'asa'}, 'flight': {'number': '155', 'iataNumber': 'as155', 'icaoNumber': 'asa155'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'd7', 'delay': 36, 'scheduledTime': '2022-12-24t21:40:00.000', 'estimatedTime': '2022-12-24t21:40:00.000', 'actualTime': '2022-12-24t22:15:00.000', 'estimatedRunway': '2022-12-24t22:15:00.000', 'actualRunway': '2022-12-24t22:15:00.000'}","{'iataCode': 'sea', 'icaoCode': 'ksea', 'baggage': '16', 'gate': 'c11', 'scheduledTime': '2022-12-24t23:58:00.000', 'estimatedTime': '2022-12-24t23:53:00.000'}","{'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}","{'number': '2947', 'iataNumber': 'ba2947', 'icaoNumber': 'baw2947'}","{'airline': {'name': 'alaska airlines', 'iataCode': 'as', 'icaoCode': 'asa'}, 'flight': {'number': '155', 'iataNumber': 'as155', 'icaoNumber': 'asa155'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'd7', 'delay': 36, 'scheduledTime': '2022-12-24t21:40:00.000', 'estimatedTime': '2022-12-24t21:40:00.000', 'actualTime': '2022-12-24t22:15:00.000', 'estimatedRunway': '2022-12-24t22:15:00.000', 'actualRunway': '2022-12-24t22:15:00.000'}","{'iataCode': 'sea', 'icaoCode': 'ksea', 'baggage': '16', 'gate': 'c11', 'scheduledTime': '2022-12-24t23:58:00.000', 'estimatedTime': '2022-12-24t23:53:00.000'}","{'name': 'qatar airways', 'iataCode': 'qr', 'icaoCode': 'qtr'}","{'number': '2086', 'iataNumber': 'qr2086', 'icaoNumber': 'qtr2086'}","{'airline': {'name': 'alaska airlines', 'iataCode': 'as', 'icaoCode': 'asa'}, 'flight': {'number': '155', 'iataNumber': 'as155', 'icaoNumber': 'asa155'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'd7', 'delay': 36, 'scheduledTime': '2022-12-24t21:40:00.000', 'estimatedTime': '2022-12-24t21:40:00.000', 'actualTime': '2022-12-24t22:15:00.000', 'estimatedRunway': '2022-12-24t22:15:00.000', 'actualRunway': '2022-12-24t22:15:00.000'}","{'iataCode': 'sea', 'icaoCode': 'ksea', 'baggage': '16', 'gate': 'c11', 'scheduledTime': '2022-12-24t23:58:00.000', 'estimatedTime': '2022-12-24t23:53:00.000'}","{'name': 'alaska airlines', 'iataCode': 'as', 'icaoCode': 'asa'}","{'number': '155', 'iataNumber': 'as155', 'icaoNumber': 'asa155'}",
departure,cancelled,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'd3', 'scheduledTime': '2022-12-24t21:50:00.000', 'estimatedTime': '2022-12-24t21:50:00.000'}","{'iataCode': 'pdx', 'icaoCode': 'kpdx', 'baggage': '3', 'gate': 'c7', 'scheduledTime': '2022-12-24t23:44:00.000'}","{'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}","{'number': '2982', 'iataNumber': 'ba2982', 'icaoNumber': 'baw2982'}","{'airline': {'name': 'alaska airlines', 'iataCode': 'as', 'icaoCode': 'asa'}, 'flight': {'number': '388', 'iataNumber': 'as388', 'icaoNumber': 'asa388'}}"
departure,cancelled,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'd3', 'scheduledTime': '2022-12-24t21:50:00.000', 'estimatedTime': '2022-12-24t21:50:00.000'}","{'iataCode': 'pdx', 'icaoCode': 'kpdx', 'baggage': '3', 'gate': 'c7', 'scheduledTime': '2022-12-24t23:44:00.000'}","{'name': 'alaska airlines', 'iataCode': 'as', 'icaoCode': 'asa'}","{'number': '388', 'iataNumber': 'as388', 'icaoNumber': 'asa388'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': 'intl', 'delay': 8, 'scheduledTime': '2022-12-24t22:00:00.000', 'estimatedTime': '2022-12-24t22:00:00.000', 'actualTime': '2022-12-24t22:08:00.000', 'estimatedRunway': '2022-12-24t22:08:00.000', 'actualRunway': '2022-12-24t22:08:00.000'}","{'iataCode': 'nan', 'icaoCode': 'nffn', 'scheduledTime': '2022-12-26t05:10:00.000', 'estimatedTime': '2022-12-26t05:01:00.000'}","{'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}","{'number': '8031', 'iataNumber': 'ba8031', 'icaoNumber': 'baw8031'}","{'airline': {'name': 'fiji airways', 'iataCode': 'fj', 'icaoCode': 'fji'}, 'flight': {'number': '871', 'iataNumber': 'fj871', 'icaoNumber': 'fji871'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': 'intl', 'delay': 8, 'scheduledTime': '2022-12-24t22:00:00.000', 'estimatedTime': '2022-12-24t22:00:00.000', 'actualTime': '2022-12-24t22:08:00.000', 'estimatedRunway': '2022-12-24t22:08:00.000', 'actualRunway': '2022-12-24t22:08:00.000'}","{'iataCode': 'nan', 'icaoCode': 'nffn', 'scheduledTime': '2022-12-26t05:10:00.000', 'estimatedTime': '2022-12-26t05:01:00.000'}","{'name': 'qantas', 'iataCode': 'qf', 'icaoCode': 'qfa'}","{'number': '3856', 'iataNumber': 'qf3856', 'icaoNumber': 'qfa3856'}","{'airline': {'name': 'fiji airways', 'iataCode': 'fj', 'icaoCode': 'fji'}, 'flight': {'number': '871', 'iataNumber': 'fj871', 'icaoNumber': 'fji871'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': 'intl', 'delay': 8, 'scheduledTime': '2022-12-24t22:00:00.000', 'estimatedTime': '2022-12-24t22:00:00.000', 'actualTime': '2022-12-24t22:08:00.000', 'estimatedRunway': '2022-12-24t22:08:00.000', 'actualRunway': '2022-12-24t22:08:00.000'}","{'iataCode': 'nan', 'icaoCode': 'nffn', 'scheduledTime': '2022-12-26t05:10:00.000', 'estimatedTime': '2022-12-26t05:01:00.000'}","{'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}","{'number': '7214', 'iataNumber': 'aa7214', 'icaoNumber': 'aal7214'}","{'airline': {'name': 'fiji airways', 'iataCode': 'fj', 'icaoCode': 'fji'}, 'flight': {'number': '871', 'iataNumber': 'fj871', 'icaoNumber': 'fji871'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': 'intl', 'delay': 8, 'scheduledTime': '2022-12-24t22:00:00.000', 'estimatedTime': '2022-12-24t22:00:00.000', 'actualTime': '2022-12-24t22:08:00.000', 'estimatedRunway': '2022-12-24t22:08:00.000', 'actualRunway': '2022-12-24t22:08:00.000'}","{'iataCode': 'nan', 'icaoCode': 'nffn', 'scheduledTime': '2022-12-26t05:10:00.000', 'estimatedTime': '2022-12-26t05:01:00.000'}","{'name': 'fiji airways', 'iataCode': 'fj', 'icaoCode': 'fji'}","{'number': '871', 'iataNumber': 'fj871', 'icaoNumber': 'fji871'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'd4', 'delay': 7, 'scheduledTime': '2022-12-24t22:05:00.000', 'estimatedTime': '2022-12-24t22:17:00.000', 'actualTime': '2022-12-24t22:12:00.000', 'estimatedRunway': '2022-12-24t22:12:00.000', 'actualRunway': '2022-12-24t22:12:00.000'}","{'iataCode': 'ewr', 'icaoCode': 'kewr', 'terminal': 'b', 'baggage': 'd4', 'gate': '44', 'scheduledTime': '2022-12-25t06:30:00.000', 'estimatedTime': '2022-12-25t05:59:00.000'}","{'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}","{'number': '7506', 'iataNumber': 'aa7506', 'icaoNumber': 'aal7506'}","{'airline': {'name': 'alaska airlines', 'iataCode': 'as', 'icaoCode': 'asa'}, 'flight': {'number': '551', 'iataNumber': 'as551', 'icaoNumber': 'asa551'}}"
