,Airline,Arrival airport,Codesharing,Scheduled departure,delay,iataNumber,status
11748,alaska airlines,ewr,True,2023-09-10t10:20:00.000,43.0,as294,active
11749,southwest airlines,las,True,2023-09-10t10:20:00.000,9.0,wn2454,active
11750,air india,del,True,2023-09-10t10:30:00.000,23.0,ai174,active
11753,alaska airlines,aus,True,2023-09-10t10:35:00.000,41.0,as3476,active
11758,united airlines,lax,True,2023-09-10t10:35:00.000,36.0,ua565,active
11762,united airlines,phx,True,2023-09-10t10:35:00.000,28.0,ua731,active
11764,united airlines,eug,True,2023-09-10t10:35:00.000,27.0,ua788,active
11766,united airlines,icn,True,2023-09-10t10:35:00.000,29.0,ua893,active
11767,united airlines,rdm,True,2023-09-10t10:35:00.000,39.0,ua1881,active
11768,united airlines,psc,True,2023-09-10t10:35:00.000,8.0,ua5230,active
11770,united airlines,geg,True,2023-09-10t10:35:00.000,16.0,ua5453,active
11773,united airlines,slc,True,2023-09-10t10:35:00.000,13.0,ua5462,active
11774,united airlines,oth,True,2023-09-10t10:35:00.000,55.0,ua5595,active
11776,alaska airlines,jfk,True,2023-09-10t10:40:00.000,155.0,as30,active
11780,united airlines,sna,True,2023-09-10t10:40:00.000,25.0,ua360,active
11782,united airlines,hnd,True,2023-09-10t10:40:00.000,45.0,ua875,active
11785,united airlines,mex,True,2023-09-10t10:40:00.000,30.0,ua1271,active
11787,united airlines,mfr,True,2023-09-10t10:40:00.000,19.0,ua1533,active
11791,united airlines,yvr,True,2023-09-10t10:40:00.000,30.0,ua2051,active
11797,united airlines,ord,True,2023-09-10t10:42:00.000,39.0,ua2230,active
11800,delta air lines,msp,True,2023-09-10t10:45:00.000,9.0,dl1426,active
11803,united airlines,bos,True,2023-09-10t10:45:00.000,285.0,ua549,active
11805,united airlines,sba,True,2023-09-10t10:45:00.000,56.0,ua611,active
11807,frontier airlines,las,True,2023-09-10t10:47:00.000,9.0,f92068,active
11815,united airlines,las,True,2023-09-10t10:48:00.000,26.0,ua1961,active
11818,american airlines,phl,True,2023-09-10t10:50:00.000,335.0,aa2661,active
11820,united airlines,kix,True,2023-09-10t10:50:00.000,64.0,ua35,active
11823,united airlines,san,True,2023-09-10t10:50:00.000,49.0,ua2669,active
11827,jetblue airways,jfk,True,2023-09-10t10:52:00.000,244.0,b62116,active
11830,united airlines,cle,True,2023-09-10t10:52:00.000,14.0,ua1717,active
11833,united airlines,yyc,True,2023-09-10t10:52:00.000,45.0,ua2462,active
11838,alaska airlines,ogg,True,2023-09-10t10:55:00.000,375.0,as879,active
11841,united airlines,atl,True,2023-09-10t10:56:00.000,27.0,ua277,active
11849,delta air lines,lax,True,2023-09-10t10:59:00.000,17.0,dl2581,active
11855,united airlines,ewr,True,2023-09-10t11:00:00.000,60.0,ua1074,active
11861,alaska airlines,lax,True,2023-09-10t11:05:00.000,4.0,as3306,active
11868,united airlines,aus,True,2023-09-10t11:05:00.000,41.0,ua1726,active
11872,united airlines,den,True,2023-09-10t11:05:00.000,57.0,ua1999,active
11874,united airlines,bna,True,2023-09-10t11:05:00.000,36.0,ua2183,active
11877,united airlines,mry,True,2023-09-10t11:05:00.000,21.0,ua5479,active
11878,united airlines,sbp,True,2023-09-10t11:06:00.000,15.0,ua5342,active
11880,united airlines,acv,True,2023-09-10t11:06:00.000,12.0,ua5966,active
11882,united airlines,msp,True,2023-09-10t11:09:00.000,19.0,ua693,active
11883,united airlines,sin,True,2023-09-10t11:10:00.000,34.0,ua29,active
11885,united airlines,bfl,True,2023-09-10t11:13:00.000,48.0,ua4671,active
11888,united airlines,abq,True,2023-09-10t11:14:00.000,16.0,ua246,active
11891,united airlines,msy,True,2023-09-10t11:14:00.000,25.0,ua2296,active
11894,jetblue airways,bos,True,2023-09-10t11:15:00.000,171.0,b6334,active
11898,united airlines,sea,True,2023-09-10t11:15:00.000,39.0,ua2315,active
11899,southwest airlines,bur,True,2023-09-10t11:15:00.000,8.0,wn2957,active
11903,alaska airlines,sea,True,2023-09-10t11:25:00.000,286.0,as1289,active
11906,singapore airlines,sin,True,2023-09-10t11:30:00.000,31.0,sq31,active
11910,united airlines,iah,True,2023-09-10t11:30:00.000,30.0,ua382,active
11912,united airlines,bzn,True,2023-09-10t11:30:00.000,19.0,ua4649,active
11918,american airlines,lax,True,2023-09-10t11:32:00.000,14.0,aa4885,active
11922,american airlines,dfw,True,2023-09-10t11:35:00.000,16.0,aa1442,active
11928,air canada,yyz,True,2023-09-10t11:35:00.000,45.0,ac740,active
11929,alaska airlines,sna,True,2023-09-10t11:35:00.000,55.0,as3404,active
11934,alaska airlines,hnl,True,2023-09-10t11:37:00.000,19.0,as877,active
11935,alaska airlines,san,True,2023-09-10t11:40:00.000,9.0,as3385,active
11942,delta air lines,jfk,True,2023-09-10t11:41:00.000,58.0,dl487,active
11944,united airlines,nrt,True,2023-09-10t11:45:00.000,33.0,ua837,active
11945,alaska airlines,boi,True,2023-09-10t11:50:00.000,8.0,as2401,active
11949,alaska airlines,las,True,2023-09-10t11:50:00.000,26.0,as3325,active
11950,breeze airways,cvg,True,2023-09-10t11:50:00.000,29.0,mx259,active
11951,southwest airlines,den,True,2023-09-10t11:50:00.000,27.0,wn2306,active
11957,delta air lines,atl,True,2023-09-10t11:57:00.000,11.0,dl916,active
11961,jetblue airways,jfk,True,2023-09-10t12:00:00.000,210.0,b6416,active
11963,china eastern airlines,pvg,True,2023-09-10t12:00:00.000,0.0,mu590,active
11965,united airlines,bur,True,2023-09-10t12:03:00.000,26.0,ua5329,active
11968,delta air lines,dtw,True,2023-09-10t12:05:00.000,21.0,dl361,active
11971,ana,nrt,True,2023-09-10t12:15:00.000,30.0,nh7,active
11980,american airlines,jfk,True,2023-09-10t12:18:00.000,63.0,aa16,active
11984,jal,hnd,True,2023-09-10t12:20:00.000,18.0,jl1,active
11987,delta air lines,msp,True,2023-09-10t12:24:00.000,10.0,dl2556,active
11993,alaska airlines,lax,True,2023-09-10t12:30:00.000,13.0,as3360,active
12000,united airlines,lhr,True,2023-09-10t12:30:00.000,61.0,ua901,active
12006,american airlines,dfw,True,2023-09-10t12:33:00.000,5.0,aa2387,active
12008,alaska airlines,ord,True,2023-09-10t12:35:00.000,15.0,as332,active
12011,american airlines,phx,True,2023-09-10t12:36:00.000,45.0,aa2016,active
12012,frontier airlines,mdw,True,2023-09-10t12:39:00.000,36.0,f92482,active
12014,korean air,icn,True,2023-09-10t12:40:00.000,33.0,ke24,active
12017,air canada,yul,True,2023-09-10t12:50:00.000,18.0,ac762,active
12022,american airlines,ord,True,2023-09-10t12:51:00.000,60.0,aa2163,active
12029,united airlines,pvg,True,2023-09-10t12:55:00.000,21.0,ua857,active
12033,united airlines,bos,True,2023-09-10t12:55:00.000,216.0,ua2652,active
12034,jetblue airways,lax,True,2023-09-10t13:00:00.000,31.0,b62836,active
12038,eva air,tpe,True,2023-09-10t13:00:00.000,21.0,br7,active
12045,united airlines,ord,True,2023-09-10t13:00:00.000,75.0,ua242,active
12049,united airlines,iah,True,2023-09-10t13:00:00.000,34.0,ua1007,active
12055,united airlines,ewr,True,2023-09-10t13:00:00.000,142.0,ua1770,active
12060,united airlines,den,True,2023-09-10t13:00:00.000,41.0,ua2368,active
12062,united airlines,acv,True,2023-09-10t13:00:00.000,2.0,ua5385,active
12066,united airlines,smf,True,2023-09-10t13:00:00.000,9.0,ua5992,active
12070,air canada,yvr,True,2023-09-10t13:05:00.000,9.0,ac567,active
12072,alaska airlines,dal,True,2023-09-10t13:05:00.000,40.0,as416,active
12074,delta air lines,bos,True,2023-09-10t13:05:00.000,42.0,dl977,active
12081,delta air lines,lax,True,2023-09-10t13:05:00.000,13.0,dl2272,active
12087,united airlines,pdx,True,2023-09-10t13:05:00.000,17.0,ua205,active
12092,united airlines,aus,True,2023-09-10t13:05:00.000,12.0,ua1116,active
12096,american airlines,mia,True,2023-09-10t13:06:00.000,18.0,aa2045,active
12099,united airlines,psp,True,2023-09-10t13:06:00.000,14.0,ua4808,active
12101,aeromexico,mex,True,2023-09-10t13:09:00.000,12.0,am669,active
12106,delta air lines,jfk,True,2023-09-10t13:10:00.000,39.0,dl806,active
12111,westjet,yyc,True,2023-09-10t13:10:00.000,31.0,ws1509,active
12115,jetblue airways,bos,True,2023-09-10t13:15:00.000,98.0,b6534,active
12118,united airlines,mex,True,2023-09-10t13:15:00.000,52.0,ua821,active
12122,united airlines,iad,True,2023-09-10t13:15:00.000,36.0,ua2667,active
12127,united airlines,san,True,2023-09-10t13:16:00.000,33.0,ua2041,active
12133,united airlines,las,True,2023-09-10t13:17:00.000,24.0,ua2678,active
12137,united airlines,sna,True,2023-09-10t13:20:00.000,27.0,ua338,active
12141,alaska airlines,pdx,True,2023-09-10t13:25:00.000,7.0,as3451,active
12142,united airlines,ppt,True,2023-09-10t13:25:00.000,23.0,ua115,active
12144,turkish airlines,ist,True,2023-09-10t13:30:00.000,33.0,tk290,active
12146,cathay pacific,hkg,True,2023-09-10t13:35:00.000,31.0,cx879,active
12150,delta air lines,slc,True,2023-09-10t13:35:00.000,55.0,dl2414,active
12154,united airlines,rno,True,2023-09-10t13:36:00.000,22.0,ua5707,active
12155,american airlines,clt,True,2023-09-10t13:39:00.000,92.0,aa2830,active
12158,united airlines,muc,True,2023-09-10t13:40:00.000,40.0,ua194,active
12159,united airlines,lgb,True,2023-09-10t13:40:00.000,10.0,ua2546,active
12160,united airlines,lgb,True,2023-09-10t13:40:00.000,19.0,ua2547,active
12163,united airlines,fat,True,2023-09-10t13:40:00.000,12.0,ua5349,active
12167,delta air lines,atl,True,2023-09-10t13:41:00.000,38.0,dl437,active
12171,united airlines,yvr,True,2023-09-10t13:49:00.000,46.0,ua5543,active
12179,american airlines,dfw,True,2023-09-10t13:50:00.000,42.0,aa2405,active
12182,alaska airlines,jfk,True,2023-09-10t13:50:00.000,55.0,as20,active
12184,alaska airlines,anc,True,2023-09-10t13:50:00.000,17.0,as269,active
12187,alaska airlines,san,True,2023-09-10t13:50:00.000,15.0,as3494,active
12190,jetblue airways,jfk,True,2023-09-10t13:50:00.000,58.0,b6616,active
12194,klm,ams,True,2023-09-10t13:50:00.000,11.0,kl606,active
12202,american airlines,lax,True,2023-09-10t13:55:00.000,31.0,aa3124,active
12208,delta air lines,sea,True,2023-09-10t13:55:00.000,15.0,dl3885,active
12211,jal,nrt,True,2023-09-10t13:55:00.000,32.0,jl57,active
12215,united airlines,boi,True,2023-09-10t13:58:00.000,19.0,ua2220,active
12218,alaska airlines,sna,True,2023-09-10t14:00:00.000,17.0,as3396,active
12222,united airlines,fra,True,2023-09-10t14:00:00.000,10.0,ua58,active
12227,united airlines,lax,True,2023-09-10t14:00:00.000,19.0,ua1312,active
12229,united airlines,ont,True,2023-09-10t14:08:00.000,13.0,ua4787,active
12231,sa avianca,sal,True,2023-09-10t14:10:00.000,13.0,av563,active
12236,united airlines,hnl,True,2023-09-10t14:10:00.000,53.0,ua300,active
12237,southwest airlines,bur,True,2023-09-10t14:10:00.000,27.0,wn2953,active
12240,united airlines,zrh,True,2023-09-10t14:20:00.000,23.0,ua44,active
12241,united airlines,tpe,True,2023-09-10t14:20:00.000,55.0,ua871,active
12246,united airlines,den,True,2023-09-10t14:25:00.000,123.0,ua1823,active
12248,frontier airlines,ont,True,2023-09-10t14:26:00.000,21.0,f92754,active
12251,united airlines,ewr,True,2023-09-10t14:30:00.000,55.0,ua1428,active
12257,alaska airlines,psp,True,2023-09-10t14:40:00.000,40.0,as2103,active
12259,alaska airlines,pae,True,2023-09-10t14:40:00.000,30.0,as2326,active
12264,lufthansa,fra,True,2023-09-10t14:40:00.000,0.0,lh455,active
12266,delta air lines,dtw,True,2023-09-10t14:45:00.000,98.0,dl404,active
12268,american airlines,phl,True,2023-09-10t14:49:00.000,106.0,aa2338,active
12270,jetblue airways,jfk,True,2023-09-10t14:50:00.000,30.0,b62416,active
12275,united airlines,cdg,True,2023-09-10t14:50:00.000,108.0,ua990,active
12279,air france,cdg,True,2023-09-10t14:55:00.000,22.0,af83,active
12287,alaska airlines,sea,True,2023-09-10t14:55:00.000,20.0,as1059,active
12290,united airlines,ams,True,2023-09-10t14:55:00.000,10.0,ua968,active
12293,united airlines,iah,True,2023-09-10t14:55:00.000,32.0,ua1435,active
12294,southwest airlines,lax,True,2023-09-10t15:00:00.000,32.0,wn2756,active
12299,united airlines,ord,True,2023-09-10t15:03:00.000,176.0,ua2627,active
12301,air canada,yeg,True,2023-09-10t15:05:00.000,15.0,ac8558,active
12305,delta air lines,atl,True,2023-09-10t15:06:00.000,24.0,dl324,active
12307,ita airways,fco,True,2023-09-10t15:20:00.000,19.0,az641,active
12314,united airlines,lax,True,2023-09-10t15:25:00.000,21.0,ua1008,active
12315,southwest airlines,phx,True,2023-09-10t15:25:00.000,33.0,wn1303,active
12318,jetblue airways,bos,True,2023-09-10t15:28:00.000,520.0,b61734,active
12319,alaska airlines,sna,True,2023-09-10t15:45:00.000,15.0,as3426,active
12321,delta air lines,jfk,True,2023-09-10t15:50:00.000,30.0,dl779,active
12326,westjet,yvr,True,2023-09-10t15:50:00.000,10.0,ws1775,active
12327,southwest airlines,den,True,2023-09-10t15:55:00.000,47.0,wn1102,active
12332,alaska airlines,pdx,True,2023-09-10t16:00:00.000,55.0,as3392,active
12338,united airlines,lhr,True,2023-09-10t16:00:00.000,52.0,ua948,active
12344,united airlines,den,True,2023-09-10t16:04:00.000,62.0,ua1821,active
12349,alaska airlines,lax,True,2023-09-10t16:05:00.000,46.0,as3398,active
12351,delta air lines,msp,True,2023-09-10t16:05:00.000,88.0,dl1082,active
12352,sun country airlines,msp,True,2023-09-10t16:05:00.000,19.0,sy394,active
12357,american airlines,dfw,True,2023-09-10t16:09:00.000,19.0,aa2177,active
12363,delta air lines,lax,True,2023-09-10t16:09:00.000,12.0,dl2267,active
12367,united airlines,mfr,True,2023-09-10t16:10:00.000,37.0,ua5330,active
12373,united airlines,fat,True,2023-09-10t16:10:00.000,17.0,ua5450,active
12377,qatar airways,doh,True,2023-09-10t16:15:00.000,46.0,qr738,active
12380,united airlines,bos,True,2023-09-10t16:15:00.000,55.0,ua2262,active
12382,alaska airlines,phx,True,2023-09-10t16:20:00.000,29.0,as3464,active
12383,china airlines,tpe,True,2023-09-10t16:20:00.000,415.0,ci5107,active
12384,tap air portugal,lis,True,2023-09-10t16:20:00.000,0.0,tp236,active
12388,united airlines,phl,True,2023-09-10t16:21:00.000,30.0,ua2423,active
12393,united airlines,psp,True,2023-09-10t16:21:00.000,14.0,ua5703,active
12399,alaska airlines,san,True,2023-09-10t16:25:00.000,18.0,as3410,active
12404,british airways,lhr,True,2023-09-10t16:25:00.000,19.0,ba284,active
12411,united airlines,sea,True,2023-09-10t16:25:00.000,39.0,ua447,active
12413,american airlines,phx,True,2023-09-10t16:29:00.000,8.0,aa2398,active
12416,air canada,yyz,True,2023-09-10t16:30:00.000,40.0,ac744,active
12417,united airlines,fco,True,2023-09-10t16:30:00.000,10.0,ua507,active
12420,united airlines,ewr,True,2023-09-10t16:30:00.000,57.0,ua1896,active
12429,united airlines,pdx,True,2023-09-10t16:32:00.000,38.0,ua1561,active
12430,southwest airlines,san,True,2023-09-10t16:35:00.000,46.0,wn2134,active
12432,alaska airlines,geg,True,2023-09-10t16:40:00.000,32.0,as2233,active
12435,united airlines,ont,True,2023-09-10t16:40:00.000,22.0,ua5444,active
12441,united airlines,slc,True,2023-09-10t16:40:00.000,20.0,ua5748,active
12446,united airlines,sba,True,2023-09-10t16:40:00.000,28.0,ua5989,active
12453,united airlines,phx,True,2023-09-10t16:43:00.000,7.0,ua1201,active
12457,delta air lines,sea,True,2023-09-10t16:45:00.000,20.0,dl2250,active
12463,united airlines,san,True,2023-09-10t16:45:00.000,34.0,ua528,active
12466,united airlines,iad,True,2023-09-10t16:45:00.000,26.0,ua2626,active
12470,united airlines,boi,True,2023-09-10t16:45:00.000,13.0,ua4715,active
12474,skywest airlines,sbp,True,2023-09-10t16:45:00.000,8.0,oo5240,active
12480,united airlines,lax,True,2023-09-10t16:46:00.000,19.0,ua1413,active
12484,united airlines,bur,True,2023-09-10t16:46:00.000,24.0,ua5691,active
12489,united airlines,ord,True,2023-09-10t16:49:00.000,34.0,ua729,active
12497,alaska airlines,las,True,2023-09-10t16:50:00.000,39.0,as706,active
12504,united airlines,las,True,2023-09-10t16:51:00.000,63.0,ua1299,active
12510,united airlines,hnl,True,2023-09-10t16:55:00.000,27.0,ua1509,active
12516,united airlines,sna,True,2023-09-10t16:55:00.000,30.0,ua4756,active
12521,united airlines,eug,True,2023-09-10t16:55:00.000,29.0,ua5405,active
12523,united airlines,rdm,True,2023-09-10t16:55:00.000,7.0,ua5829,active
12524,aer lingus,dub,True,2023-09-09t17:45:00.000,11.0,ei960,active
12526,skywest airlines,san,True,2023-09-09t19:45:00.000,0.0,oo9797,active
12527,alaska airlines,san,True,2023-09-09t19:45:00.000,45.0,as9797,active
12528,asiana airlines,icn,True,2023-09-09t20:35:00.000,15.0,oz283,active
12529,worldwide jet charter,oak,True,2023-09-09t21:00:00.000,0.0,,active
12530,netjets aviation,mry,True,2023-09-09t23:00:00.000,0.0,1i523,active
12531,netjets aviation,fcm,True,2023-09-10t08:00:00.000,22.0,1i675,active
12532,netjets aviation,ida,True,2023-09-10t08:54:00.000,6.0,1i761,active
12533,private owner,cld,True,2023-09-10t09:00:00.000,84.0,,active
12534,netjets aviation,auo,True,2023-09-10t10:00:00.000,39.0,1i921,active
12535,executive jet management,mfr,True,2023-09-10t10:00:00.000,6.0,ejm949,active
12536,united airlines,iah,True,2023-09-10t10:15:00.000,41.0,ua3920,active
12538,mountain aviation,scf,True,2023-09-10t11:30:00.000,10.0,,active
12539,mountain aviation,okc,True,2023-09-10t12:30:00.000,10.0,,active
12540,netjets aviation,mdw,True,2023-09-10t12:51:00.000,36.0,1i555,active
12541,skywest airlines,rdd,True,2023-09-10t12:55:00.000,22.0,oo5619,active
12542,netjets aviation,las,True,2023-09-10t13:17:00.000,57.0,1i624,active
12543,silverhawk aviation,lvk,True,2023-09-10t13:25:00.000,0.0,,active
12544,netjets aviation,bfi,True,2023-09-10t14:00:00.000,6.0,1i241,active
12545,netjets aviation,oak,True,2023-09-10t14:03:00.000,0.0,1i177,active
12546,netjets aviation,dal,True,2023-09-10t14:30:00.000,38.0,1i245,active
12547,netjets aviation,sna,True,2023-09-10t15:00:00.000,29.0,1i406,active
12548,netjets aviation,hou,True,2023-09-10t16:00:00.000,6.0,1i766,active
12550,china airlines,tpe,True,2023-09-10t00:00:00.000,0.0,ci5107,active
12551,ati,cvg,True,2023-09-10t01:58:00.000,16.0,8c3390,active
12552,ati,afw,True,2023-09-10t04:31:00.000,16.0,8c3348,active
